Timestamp,City,Location,Latitude,Longitude,Road Type,Weather,Rain (mm),Temperature (C),Visibility (km),Hour of Day,Day of Week,Is Weekend,Is Peak Hour,Peak Type,Vehicle Count,Two-Wheelers (%),Cars (%),Heavy Vehicles (%),Avg Speed (km/h),Public Transport Density,Congestion Score (0-100),Congestion Level,Accident,Event Nearby
2025-10-30 15:09:00,Kolkata,Behala,22.553013,88.386551,Arterial,Fog,0.0,33.1,0.9,15,Thursday,False,False,None,259,31.4,58.9,9.7,52.3,100,50,Medium,No,Yes
2025-03-09 17:07:00,Pune,Viman Nagar,18.572547,73.833334,Residential,Clear,0.0,23.6,9.5,17,Sunday,True,True,Evening,354,51.4,41.5,7.1,11.5,131,100,Very High,Yes,No
2025-05-25 00:34:00,Ahmedabad,Sabarmati,23.049634,72.624657,Residential,Cloudy,0.0,27.5,8.6,0,Sunday,True,False,None,22,46.9,49.6,3.5,66.4,8,0,Low,No,No
2025-07-05 22:41:00,Jaipur,Civil Lines,26.888806,75.817281,Residential,Clear,0.0,20.7,7.8,22,Saturday,True,False,None,235,30.5,64.3,5.2,47.1,85,52,Medium,No,No
2025-08-01 15:00:00,Chennai,Nungambakkam,13.104001,80.247788,Arterial,Cloudy,0.0,22.1,7.8,15,Friday,False,False,None,212,42.7,49.0,8.3,46.4,85,48,Medium,No,No
2025-09-05 00:06:00,Pune,Deccan,18.591111,73.925324,Commercial,Fog,0.0,22.4,1.6,0,Friday,False,False,None,24,54.0,31.8,14.3,54.8,10,9,Low,No,Yes
2025-12-19 23:52:00,Ahmedabad,Prahlad Nagar,23.091306,72.491613,Arterial,Clear,0.0,23.1,8.7,23,Friday,False,False,None,175,48.2,45.8,6.0,32.6,75,56,Medium,No,Yes
2025-06-03 05:42:00,Hyderabad,Hitech City,17.328716,78.56593,Commercial,Rain,17.9,33.4,5.3,5,Tuesday,False,False,None,20,48.7,44.6,6.7,38.0,8,35,Low,No,No
2025-12-07 11:47:00,Bangalore,Yelahanka,12.95389,77.658043,Residential,Cloudy,0.0,33.5,8.0,11,Sunday,True,False,None,63,46.8,51.1,2.1,21.5,31,64,Medium,Yes,No
2025-06-07 18:20:00,Kolkata,Shyambazar,22.539687,88.376968,Highway,Cloudy,0.0,28.9,4.7,18,Saturday,True,True,Evening,504,26.2,46.9,26.9,25.8,249,100,Very High,No,No
2025-11-13 23:11:00,Bangalore,Yelahanka,13.043125,77.603236,Commercial,Clear,0.0,19.4,6.6,23,Thursday,False,False,None,288,34.7,54.2,11.1,11.8,89,100,Very High,Yes,Yes
2025-08-02 05:52:00,Bangalore,Marathahalli,12.909287,77.546466,Highway,Clear,0.0,24.0,5.7,5,Saturday,True,False,None,15,42.0,28.8,29.2,66.9,7,0,Low,No,Yes
2025-01-13 12:00:00,Hyderabad,Secunderabad,17.368308,78.545498,Residential,Clear,0.0,21.1,7.5,12,Monday,False,False,None,202,28.0,65.7,6.3,52.4,63,41,Medium,No,No
2025-08-27 03:36:00,Bangalore,HSR Layout,12.940858,77.51899,Residential,Cloudy,0.0,35.6,4.6,3,Wednesday,False,False,None,13,33.2,63.2,3.6,65.4,6,0,Low,No,Yes
2025-06-21 08:19:00,Mumbai,Sion,19.107056,72.89663,Arterial,Clear,0.0,18.5,9.7,8,Saturday,True,True,Morning,302,27.6,59.4,13.0,9.0,115,100,Very High,Yes,No
2025-10-15 10:46:00,Chennai,Porur,13.108726,80.350268,Arterial,Cloudy,0.0,27.7,9.2,10,Wednesday,False,True,Morning,675,25.1,69.7,5.2,22.9,261,100,Very High,No,Yes
2025-09-05 19:43:00,Jaipur,C-Scheme,26.934183,75.818769,Highway,Clear,0.0,38.2,5.1,19,Friday,False,True,Evening,378,39.6,36.8,23.6,22.4,129,100,Very High,No,No
2025-03-28 20:13:00,Kolkata,Behala,22.537074,88.43293,Arterial,Cloudy,0.0,25.1,8.3,20,Friday,False,False,None,295,50.1,43.2,6.8,36.3,95,72,High,No,Yes
2025-01-21 21:31:00,Jaipur,Mansarovar,26.975922,75.800591,Residential,Clear,0.0,23.1,5.5,21,Tuesday,False,False,None,79,33.7,61.7,4.6,40.0,30,33,Low,No,No
2025-06-15 04:47:00,Delhi,Kashmere Gate,28.612322,77.24006,Arterial,Clear,0.0,32.3,5.3,4,Sunday,True,False,None,33,25.9,61.6,12.5,51.1,14,14,Low,No,Yes
2025-03-29 05:42:00,Ahmedabad,SG Highway,23.08881,72.565535,Commercial,Clear,0.0,35.5,9.1,5,Saturday,True,False,None,28,37.1,55.3,7.6,57.7,9,7,Low,No,No
2025-12-19 07:23:00,Jaipur,Amer Road,26.969905,75.787377,Residential,Rain,18.0,30.1,5.9,7,Friday,False,False,None,81,28.6,68.5,2.9,37.3,31,46,Medium,No,Yes
2025-10-19 16:51:00,Delhi,Noida Link Road,28.619715,77.254166,Residential,Clear,0.0,39.7,7.7,16,Sunday,True,False,None,250,46.2,46.8,7.1,40.7,77,60,Medium,No,No
2025-12-15 00:34:00,Surat,Pal,21.215438,72.753055,Arterial,Rain,2.5,19.9,7.9,0,Monday,False,False,None,10,49.0,36.5,14.5,21.0,3,65,Medium,Yes,Yes
2025-10-27 15:26:00,Jaipur,Malviya Nagar,26.935362,75.843302,Commercial,Rain,21.2,20.5,5.7,15,Monday,False,False,None,295,54.9,33.7,11.4,13.7,140,100,Very High,Yes,Yes
2025-05-02 07:20:00,Pune,Viman Nagar,18.584353,73.884918,Residential,Rain,18.3,21.5,5.2,7,Friday,False,False,None,105,49.5,42.5,8.0,36.6,48,50,Medium,No,Yes
2025-01-14 17:32:00,Hyderabad,Begumpet,17.429049,78.464735,Highway,Clear,0.0,36.4,8.2,17,Tuesday,False,True,Evening,555,50.4,30.3,19.3,25.5,260,100,Very High,No,No
2025-01-07 03:29:00,Surat,Varachha,21.096805,72.868522,Residential,Clear,0.0,28.7,9.5,3,Tuesday,False,False,None,14,47.4,50.1,2.5,30.2,5,47,Medium,Yes,No
2025-09-26 12:30:00,Pune,Nigdi,18.503382,73.836322,Highway,Clear,0.0,32.7,4.1,12,Friday,False,False,None,304,39.9,39.0,21.1,45.7,96,64,Medium,No,Yes
2025-11-23 23:53:00,Kolkata,Ballygunge,22.583858,88.384862,Arterial,Clear,0.0,20.3,7.4,23,Sunday,True,False,None,166,30.0,62.6,7.4,25.5,74,77,High,Yes,Yes
2025-01-28 17:48:00,Kolkata,Dum Dum,22.517426,88.398875,Residential,Cloudy,0.0,31.7,9.7,17,Tuesday,False,True,Evening,453,36.9,56.2,6.9,13.3,222,100,Very High,No,No
2025-04-30 23:03:00,Chennai,Adyar,13.093732,80.19912,Highway,Rain,5.3,37.8,9.5,23,Wednesday,False,False,None,214,30.5,47.9,21.6,11.4,92,100,Very High,Yes,No
2025-06-15 04:52:00,Surat,Varachha,21.240852,72.830797,Commercial,Cloudy,0.0,25.2,4.9,4,Sunday,True,False,None,15,35.3,59.0,5.7,30.1,7,47,Medium,Yes,Yes
2025-04-20 07:54:00,Hyderabad,Tolichowki,17.308981,78.415235,Commercial,Clear,0.0,35.6,6.3,7,Sunday,True,False,None,97,45.1,40.5,14.4,18.8,41,72,High,Yes,Yes
2025-11-23 04:39:00,Kolkata,Rajarhat,22.562748,88.344696,Highway,Cloudy,0.0,39.8,9.6,4,Sunday,True,False,None,27,38.3,33.3,28.4,33.9,10,45,Medium,Yes,No
2025-03-18 17:50:00,Delhi,Kashmere Gate,28.692754,77.206387,Arterial,Cloudy,0.0,18.6,9.5,17,Tuesday,False,True,Evening,411,32.2,53.4,14.4,19.1,128,100,Very High,No,Yes
2025-02-27 01:46:00,Kolkata,Howrah Bridge,22.54544,88.39608,Residential,Clear,0.0,30.3,6.4,1,Thursday,False,False,None,7,51.8,41.6,6.6,35.6,3,40,Medium,Yes,Yes
2025-07-24 16:43:00,Delhi,Noida Link Road,28.57461,77.15667,Residential,Cloudy,0.0,29.6,6.7,16,Thursday,False,False,None,233,41.5,53.3,5.2,27.0,101,86,Very High,Yes,No
2025-09-05 10:53:00,Mumbai,Dadar,18.998377,72.893872,Arterial,Clear,0.0,31.3,9.4,10,Friday,False,True,Morning,592,50.5,36.9,12.6,8.8,212,100,Very High,Yes,Yes
2025-09-07 03:02:00,Mumbai,Dadar,19.0778,72.818955,Arterial,Rain,10.6,36.6,9.7,3,Sunday,True,False,None,15,40.9,47.7,11.4,24.5,6,63,Medium,Yes,No
2025-10-22 08:55:00,Ahmedabad,SG Highway,22.99155,72.540246,Arterial,Cloudy,0.0,18.0,5.3,8,Wednesday,False,True,Morning,521,30.5,63.7,5.8,25.2,186,100,Very High,No,No
2025-01-01 20:45:00,Hyderabad,Secunderabad,17.427121,78.496742,Arterial,Clear,0.0,24.1,8.0,20,Wednesday,False,False,None,93,32.8,59.5,7.7,13.3,41,77,High,Yes,No
2025-09-12 17:29:00,Mumbai,Powai,18.997784,72.943982,Arterial,Clear,0.0,23.7,9.6,17,Friday,False,True,Evening,530,54.9,37.5,7.6,23.4,178,100,Very High,No,Yes
2025-08-11 04:16:00,Surat,Ring Road,21.134681,72.758772,Commercial,Clear,0.0,29.4,4.1,4,Monday,False,False,None,6,40.6,46.7,12.7,27.2,2,48,Medium,Yes,Yes
2025-08-12 00:13:00,Hyderabad,Secunderabad,17.456072,78.42344,Highway,Clear,0.0,24.9,7.0,0,Tuesday,False,False,None,22,37.9,36.9,25.2,67.3,7,0,Low,No,Yes
2025-06-28 04:36:00,Pune,Shivajinagar,18.554264,73.79246,Arterial,Fog,0.0,29.0,0.3,4,Saturday,True,False,None,27,26.2,65.0,8.8,57.1,11,7,Low,No,No
2025-09-04 17:18:00,Delhi,Nehru Place,28.558769,77.156582,Highway,Clear,0.0,36.6,7.0,17,Thursday,False,True,Evening,668,28.7,42.5,28.8,15.4,327,100,Very High,Yes,Yes
2025-05-18 08:21:00,Chennai,OMR Junction,13.098435,80.333896,Residential,Rain,14.2,27.8,7.8,8,Sunday,True,True,Morning,498,43.0,53.7,3.3,18.7,165,100,Very High,No,Yes
2025-05-10 18:48:00,Bangalore,Whitefield,13.049496,77.65906,Residential,Clear,0.0,36.3,7.1,18,Saturday,True,True,Evening,369,44.6,48.7,6.7,23.0,181,98,Very High,No,No
2025-01-18 23:33:00,Mumbai,Thane Checkpost,19.017991,72.856343,Commercial,Clear,0.0,30.5,4.0,23,Saturday,True,False,None,327,29.1,56.9,14.0,47.3,101,67,High,No,Yes
2025-02-19 19:47:00,Surat,Citylight,21.148035,72.85453,Residential,Clear,0.0,37.1,8.9,19,Wednesday,False,True,Evening,593,46.5,46.9,6.7,15.2,286,100,Very High,No,No
2025-05-13 18:22:00,Pune,Kharadi,18.592889,73.876191,Commercial,Clear,0.0,35.7,6.8,18,Tuesday,False,True,Evening,518,42.9,48.1,9.0,14.6,162,100,Very High,No,Yes
2025-12-02 04:45:00,Ahmedabad,Paldi,23.011754,72.579698,Highway,Clear,0.0,27.5,8.6,4,Tuesday,False,False,None,18,41.2,31.8,27.0,72.9,7,0,Low,No,No
2025-02-15 16:05:00,Bangalore,Banashankari,12.978241,77.53651,Commercial,Rain,20.3,18.6,4.5,16,Saturday,True,False,None,237,54.2,40.0,5.9,27.1,72,82,High,No,No
2025-12-31 06:34:00,Jaipur,Sindhi Camp,26.887312,75.831094,Residential,Clear,0.0,36.2,8.8,6,Wednesday,False,False,None,100,38.7,58.0,3.3,25.2,40,51,Medium,No,Yes
2025-09-02 18:16:00,Bangalore,Indiranagar,12.89912,77.60764,Residential,Cloudy,0.0,36.2,7.2,18,Tuesday,False,True,Evening,717,28.5,68.0,3.6,24.9,296,100,Very High,No,Yes
2025-11-29 12:13:00,Chennai,Koyambedu,13.133293,80.335161,Commercial,Clear,0.0,22.4,5.2,12,Saturday,True,False,None,149,45.1,40.2,14.7,32.3,58,67,High,Yes,Yes
2025-06-10 13:03:00,Pune,Hinjewadi,18.440533,73.794836,Highway,Clear,0.0,28.5,6.6,13,Tuesday,False,False,None,290,29.2,55.5,15.3,43.0,103,65,Medium,No,Yes
2025-12-27 20:58:00,Bangalore,Yelahanka,13.047177,77.553103,Arterial,Fog,0.0,26.2,1.2,20,Saturday,True,False,None,114,29.4,59.2,11.4,49.3,56,29,Low,No,No
2025-12-05 14:21:00,Pune,Swargate,18.443139,73.93509,Commercial,Cloudy,0.0,25.9,8.4,14,Friday,False,False,None,96,46.1,47.7,6.3,25.5,38,50,Medium,No,Yes
2025-08-11 15:23:00,Pune,Camp Area,18.440566,73.784852,Highway,Cloudy,0.0,39.4,4.2,15,Monday,False,False,None,221,47.0,31.0,22.0,35.1,81,61,Medium,No,No
2025-06-20 18:52:00,Kolkata,Alipore,22.650547,88.34845,Residential,Rain,13.4,26.5,9.6,18,Friday,False,True,Evening,522,37.7,57.2,5.1,9.3,218,100,Very High,No,No
2025-09-25 07:50:00,Kolkata,Shyambazar,22.515401,88.293364,Residential,Rain,24.1,25.3,6.1,7,Thursday,False,False,None,212,48.2,47.8,4.0,24.8,78,80,High,No,No
2025-10-25 05:19:00,Pune,Wakad,18.50726,73.805608,Highway,Clear,0.0,39.3,9.5,5,Saturday,True,False,None,20,44.9,39.5,15.6,68.8,9,0,Low,No,No
2025-06-13 08:31:00,Kolkata,Shyambazar,22.498172,88.290039,Highway,Cloudy,0.0,30.5,6.4,8,Friday,False,True,Morning,453,26.1,49.5,24.4,28.2,169,100,Very High,No,Yes
2025-04-24 19:41:00,Hyderabad,Begumpet,17.346057,78.448055,Arterial,Clear,0.0,35.3,4.7,19,Thursday,False,True,Evening,752,47.1,39.4,13.5,25.8,255,100,Very High,No,Yes
2025-04-08 05:39:00,Jaipur,Mansarovar,26.860662,75.79322,Commercial,Clear,0.0,20.8,6.0,5,Tuesday,False,False,None,22,31.9,60.7,7.3,43.2,10,35,Low,Yes,No
2025-12-30 06:45:00,Pune,Aundh,18.478873,73.904907,Highway,Clear,0.0,19.4,5.7,6,Tuesday,False,False,None,68,49.6,26.4,24.0,18.7,33,67,High,Yes,Yes
2025-06-27 17:48:00,Chennai,Perungudi,13.037223,80.240563,Commercial,Rain,20.1,32.0,5.0,17,Friday,False,True,Evening,515,33.3,56.6,10.1,14.6,184,100,Very High,No,No
2025-05-23 02:59:00,Ahmedabad,Maninagar,23.048542,72.528773,Highway,Clear,0.0,31.4,8.6,2,Friday,False,False,None,17,45.1,33.9,21.0,63.7,6,0,Low,No,Yes
2025-11-01 00:41:00,Delhi,Janakpuri,28.619429,77.185612,Commercial,Cloudy,0.0,34.2,6.6,0,Saturday,True,False,None,11,46.3,41.2,12.6,72.2,4,0,Low,No,No
2025-11-14 14:43:00,Chennai,OMR Junction,13.098113,80.209874,Commercial,Rain,19.6,37.4,7.4,14,Friday,False,False,None,197,45.8,48.4,5.9,25.4,70,77,High,No,No
2025-09-19 19:02:00,Delhi,Saket,28.68385,77.150773,Highway,Rain,13.1,24.8,6.2,19,Friday,False,True,Evening,520,39.7,36.7,23.6,7.8,256,100,Very High,No,Yes
2025-10-01 18:10:00,Bangalore,Electronic City,13.048586,77.658898,Highway,Clear,0.0,30.3,7.1,18,Wednesday,False,True,Evening,513,48.5,32.8,18.7,26.2,197,100,Very High,No,Yes
2025-03-07 19:05:00,Jaipur,Bani Park,26.85159,75.817116,Highway,Cloudy,0.0,19.2,6.2,19,Friday,False,True,Evening,548,36.8,34.8,28.4,20.7,268,100,Very High,No,Yes
2025-06-01 19:20:00,Chennai,Egmore,13.088936,80.29732,Commercial,Cloudy,0.0,35.8,6.4,19,Sunday,True,True,Evening,388,39.0,55.2,5.7,5.9,127,100,Very High,Yes,No
2025-11-08 05:14:00,Hyderabad,Banjara Hills,17.338695,78.435794,Residential,Clear,0.0,24.4,5.7,5,Saturday,True,False,None,19,50.7,42.9,6.5,27.5,9,50,Medium,Yes,Yes
2025-10-19 15:13:00,Delhi,India Gate,28.630907,77.139367,Commercial,Clear,0.0,22.3,6.2,15,Sunday,True,False,None,213,53.1,32.3,14.6,43.3,103,52,Medium,No,Yes
2025-04-11 20:15:00,Delhi,Chanakyapuri,28.588169,77.169314,Residential,Clear,0.0,20.7,7.0,20,Friday,False,False,None,188,35.7,61.4,2.9,30.0,57,61,Medium,No,No
2025-10-09 07:16:00,Jaipur,Sitapura,26.89815,75.709809,Commercial,Rain,16.6,20.5,9.7,7,Thursday,False,False,None,175,42.6,49.2,8.1,28.9,68,70,High,No,No
2025-02-14 10:01:00,Bangalore,KR Puram,12.969537,77.579119,Arterial,Clear,0.0,31.3,4.1,10,Friday,False,True,Morning,470,51.0,40.8,8.2,13.0,178,100,Very High,No,No
2025-01-10 19:43:00,Kolkata,Garia,22.624068,88.375846,Residential,Cloudy,0.0,25.6,7.4,19,Friday,False,True,Evening,377,28.6,68.5,2.9,11.3,124,100,Very High,Yes,No
2025-11-25 00:29:00,Jaipur,Malviya Nagar,26.973895,75.860301,Highway,Clear,0.0,19.8,5.1,0,Tuesday,False,False,None,7,29.2,53.8,16.9,55.9,2,5,Low,No,No
2025-11-16 03:21:00,Kolkata,Park Street,22.616894,88.314982,Residential,Clear,0.0,27.8,4.5,3,Sunday,True,False,None,16,50.9,45.9,3.3,62.1,6,0,Low,No,No
2025-10-20 05:43:00,Mumbai,Juhu,19.062252,72.828351,Highway,Clear,0.0,20.9,4.0,5,Monday,False,False,None,21,47.3,23.0,29.7,67.6,9,0,Low,No,Yes
2025-06-28 12:16:00,Jaipur,Sanganer,26.948285,75.765362,Residential,Rain,21.3,24.0,9.8,12,Saturday,True,False,None,202,53.8,41.7,4.5,21.8,88,81,High,No,Yes
2025-08-05 08:13:00,Surat,Piplod,21.180134,72.81463,Commercial,Rain,24.5,20.1,7.5,8,Tuesday,False,True,Morning,731,53.1,33.3,13.6,14.2,306,100,Very High,No,Yes
2025-08-31 05:06:00,Surat,Piplod,21.192862,72.797695,Highway,Cloudy,0.0,37.2,7.0,5,Sunday,True,False,None,15,32.8,39.1,28.1,54.4,7,8,Low,No,No
2025-05-02 03:42:00,Kolkata,Esplanade,22.636083,88.399737,Highway,Clear,0.0,20.2,4.1,3,Friday,False,False,None,26,39.8,41.7,18.5,74.4,10,0,Low,No,No
2025-05-27 14:34:00,Bangalore,Silk Board,12.923629,77.59725,Residential,Clear,0.0,22.3,7.6,14,Tuesday,False,False,None,96,49.1,44.1,6.8,32.0,44,43,Medium,No,Yes
2025-02-10 01:09:00,Bangalore,BTM Layout,12.963287,77.571143,Arterial,Cloudy,0.0,31.3,5.0,1,Monday,False,False,None,8,28.5,60.9,10.6,72.2,3,0,Low,No,Yes
2025-04-20 05:25:00,Chennai,Kodambakkam,13.099393,80.340332,Residential,Clear,0.0,18.8,8.1,5,Sunday,True,False,None,18,51.7,41.6,6.7,26.7,6,51,Medium,Yes,Yes
2025-03-26 13:31:00,Kolkata,Alipore,22.623502,88.327134,Arterial,Clear,0.0,23.6,9.5,13,Wednesday,False,False,None,194,49.2,38.2,12.6,25.8,86,66,High,No,Yes
2025-02-12 03:13:00,Ahmedabad,Chandkheda,23.025926,72.607023,Arterial,Rain,3.4,38.2,8.8,3,Wednesday,False,False,None,6,47.8,44.6,7.6,44.6,2,26,Low,No,Yes
2025-05-05 18:00:00,Mumbai,Nariman Point,19.071026,72.898414,Highway,Clear,0.0,38.0,4.6,18,Monday,False,True,Evening,462,37.9,46.9,15.2,21.2,151,100,Very High,No,No
2025-01-07 08:22:00,Chennai,Koyambedu,13.139789,80.245193,Arterial,Clear,0.0,35.2,5.6,8,Tuesday,False,True,Morning,374,42.0,47.0,11.1,10.6,141,100,Very High,Yes,Yes
2025-04-25 05:21:00,Pune,Magarpatta,18.515285,73.863897,Residential,Clear,0.0,25.6,4.3,5,Friday,False,False,None,26,27.2,67.0,5.7,64.4,9,0,Low,No,Yes
2025-03-13 02:37:00,Bangalore,Banashankari,12.989116,77.538072,Residential,Clear,0.0,32.3,6.9,2,Thursday,False,False,None,23,27.0,70.6,2.4,23.1,9,55,Medium,Yes,Yes
2025-07-17 01:29:00,Chennai,Koyambedu,13.161006,80.210041,Arterial,Fog,0.0,29.0,1.6,1,Thursday,False,False,None,20,46.5,39.1,14.5,52.0,8,11,Low,No,No
2025-09-16 19:22:00,Delhi,Nehru Place,28.587031,77.281587,Arterial,Clear,0.0,35.5,4.6,19,Tuesday,False,True,Evening,587,49.8,44.0,6.2,16.0,219,100,Very High,No,No
2025-02-15 04:38:00,Ahmedabad,Ellis Bridge,23.082264,72.546748,Commercial,Cloudy,0.0,21.5,9.5,4,Saturday,True,False,None,17,50.4,39.9,9.7,34.0,7,43,Medium,Yes,Yes
2025-02-21 05:24:00,Pune,Hinjewadi,18.589604,73.830374,Residential,Clear,0.0,22.5,7.8,5,Friday,False,False,None,12,46.1,48.2,5.7,68.3,5,0,Low,No,No
2025-06-07 05:47:00,Ahmedabad,Sabarmati,23.024512,72.584269,Residential,Fog,0.0,21.6,0.3,5,Saturday,True,False,None,37,30.9,62.1,6.9,27.4,15,53,Medium,Yes,Yes
2025-05-10 20:40:00,Kolkata,Esplanade,22.502329,88.369024,Highway,Clear,0.0,28.3,7.1,20,Saturday,True,False,None,222,38.3,44.8,16.9,44.9,106,52,Medium,No,Yes
2025-06-11 12:41:00,Bangalore,KR Puram,12.981695,77.630061,Commercial,Clear,0.0,23.1,7.4,12,Wednesday,False,False,None,188,41.4,44.3,14.3,42.2,57,49,Medium,No,No
2025-10-13 16:24:00,Pune,Wakad,18.57014,73.880842,Highway,Clear,0.0,21.0,9.4,16,Monday,False,False,None,301,32.6,37.8,29.6,36.5,129,73,High,No,Yes
2025-08-20 19:14:00,Surat,Katargam,21.194055,72.848573,Highway,Clear,0.0,27.0,8.2,19,Wednesday,False,True,Evening,316,36.6,46.3,17.2,9.7,139,100,Very High,Yes,No
2025-08-24 14:08:00,Jaipur,Bani Park,26.86434,75.773121,Residential,Fog,0.0,24.0,1.5,14,Sunday,True,False,None,135,37.6,59.9,2.5,35.5,58,46,Medium,No,No
2025-09-11 22:16:00,Jaipur,Vaishali Nagar,26.970847,75.861203,Residential,Clear,0.0,32.1,9.4,22,Thursday,False,False,None,174,37.4,57.9,4.7,27.8,67,76,High,Yes,Yes
2025-01-30 22:11:00,Delhi,Connaught Place,28.655377,77.141953,Commercial,Rain,3.0,35.3,9.1,22,Thursday,False,False,None,183,42.4,48.7,8.9,32.6,79,67,High,No,No
2025-02-23 08:49:00,Kolkata,Dum Dum,22.508008,88.316883,Arterial,Clear,0.0,25.9,5.1,8,Sunday,True,True,Morning,556,28.0,66.4,5.5,12.3,244,100,Very High,Yes,No
2025-03-20 10:02:00,Surat,Sachin,21.195047,72.84246,Commercial,Cloudy,0.0,22.8,8.8,10,Thursday,False,True,Morning,507,29.6,63.9,6.5,22.9,217,100,Very High,No,No
2025-02-18 23:20:00,Surat,Udhna,21.108057,72.780626,Highway,Clear,0.0,22.7,9.2,23,Tuesday,False,False,None,82,34.1,47.2,18.7,47.8,31,25,Low,No,No
2025-07-15 21:42:00,Kolkata,Behala,22.612567,88.404673,Residential,Clear,0.0,37.9,4.7,21,Tuesday,False,False,None,169,32.3,64.0,3.7,17.9,68,85,High,Yes,Yes
2025-03-19 03:54:00,Delhi,Noida Link Road,28.582275,77.19228,Arterial,Cloudy,0.0,30.0,9.2,3,Wednesday,False,False,None,6,50.9,38.6,10.5,65.6,2,0,Low,No,Yes
2025-12-20 12:19:00,Pune,Wakad,18.542802,73.891551,Arterial,Clear,0.0,35.9,8.6,12,Saturday,True,False,None,165,36.1,54.9,9.0,22.0,71,80,High,Yes,Yes
2025-09-04 11:46:00,Jaipur,Bani Park,26.947727,75.858091,Highway,Cloudy,0.0,20.9,7.3,11,Thursday,False,False,None,92,32.9,40.9,26.2,28.8,29,46,Medium,No,No
2025-04-02 17:56:00,Delhi,Chanakyapuri,28.613721,77.151054,Arterial,Rain,8.7,19.1,7.2,17,Wednesday,False,True,Evening,714,44.1,45.0,10.9,11.2,272,100,Very High,Yes,Yes
2025-09-15 20:51:00,Ahmedabad,Navrangpura,23.042526,72.546672,Highway,Rain,3.8,32.4,9.1,20,Monday,False,False,None,59,33.1,40.0,26.8,28.4,19,51,Medium,No,No
2025-06-20 09:15:00,Pune,Deccan,18.59183,73.929742,Commercial,Fog,0.0,32.2,0.5,9,Friday,False,True,Morning,469,26.0,63.2,10.8,25.0,151,100,Very High,No,Yes
2025-02-13 18:39:00,Pune,Shivajinagar,18.536596,73.890111,Commercial,Clear,0.0,36.6,6.5,18,Thursday,False,True,Evening,385,32.6,57.5,9.9,25.4,169,98,Very High,No,No
2025-06-10 18:24:00,Surat,Hazira,21.108171,72.803801,Commercial,Clear,0.0,19.0,7.4,18,Tuesday,False,True,Evening,430,25.5,59.6,14.9,21.6,179,100,Very High,No,Yes
2025-07-15 04:00:00,Jaipur,Jagatpura,26.952602,75.860299,Arterial,Clear,0.0,19.1,5.0,4,Tuesday,False,False,None,5,45.1,48.8,6.1,68.7,2,0,Low,No,No
2025-03-27 07:37:00,Mumbai,Marine Drive,19.077139,72.818906,Residential,Rain,8.7,19.7,4.0,7,Thursday,False,False,None,118,34.9,57.2,7.9,38.2,47,51,Medium,No,No
2025-12-29 13:00:00,Jaipur,Sitapura,26.895532,75.737776,Arterial,Clear,0.0,22.2,9.7,13,Monday,False,False,None,244,53.4,36.3,10.3,53.9,85,46,Medium,No,No
2025-04-18 22:57:00,Delhi,Nehru Place,28.570637,77.1387,Residential,Clear,0.0,36.2,7.1,22,Friday,False,False,None,169,39.1,58.3,2.6,31.5,73,56,Medium,No,No
2025-12-19 23:16:00,Jaipur,Tonk Road,26.963514,75.820788,Highway,Clear,0.0,27.0,8.6,23,Friday,False,False,None,233,51.4,20.2,28.4,42.2,116,56,Medium,No,No
2025-03-30 19:58:00,Ahmedabad,Paldi,23.027078,72.527477,Commercial,Clear,0.0,38.0,6.0,19,Sunday,True,True,Evening,425,26.1,66.4,7.5,12.3,147,100,Very High,No,Yes
2025-03-03 09:36:00,Pune,Kharadi,18.507424,73.776902,Arterial,Cloudy,0.0,36.1,7.7,9,Monday,False,True,Morning,682,49.1,44.8,6.1,29.9,260,100,Very High,No,Yes
2025-12-25 01:40:00,Kolkata,Park Street,22.629984,88.388333,Residential,Clear,0.0,28.5,5.0,1,Thursday,False,False,None,26,42.8,54.3,2.9,37.7,9,41,Medium,Yes,Yes
2025-09-13 06:02:00,Jaipur,Bani Park,26.94733,75.851373,Residential,Clear,0.0,37.1,5.0,6,Saturday,True,False,None,55,32.8,61.8,5.4,49.6,24,19,Low,No,No
2025-11-17 15:06:00,Chennai,Porur,13.14676,80.320494,Highway,Clear,0.0,21.6,9.7,15,Monday,False,False,None,64,36.5,40.3,23.2,54.0,20,16,Low,No,No
2025-08-03 05:30:00,Ahmedabad,Vastrapur,22.996921,72.53557,Highway,Clear,0.0,36.3,8.2,5,Sunday,True,False,None,28,30.1,41.7,28.2,72.4,11,0,Low,No,Yes
2025-06-07 05:26:00,Hyderabad,Begumpet,17.412544,78.535677,Highway,Clear,0.0,20.7,8.8,5,Saturday,True,False,None,8,27.1,55.2,17.7,62.2,3,0,Low,No,Yes
2025-07-12 15:49:00,Delhi,Janakpuri,28.606043,77.172844,Residential,Clear,0.0,19.2,4.9,15,Saturday,True,False,None,148,53.4,40.5,6.1,41.9,63,42,Medium,No,No
2025-02-28 12:26:00,Mumbai,Marine Drive,19.02579,72.940357,Residential,Cloudy,0.0,39.9,8.2,12,Friday,False,False,None,101,43.5,52.6,3.9,36.9,46,39,Medium,No,No
2025-02-21 06:00:00,Mumbai,Dadar,19.150408,72.850866,Highway,Cloudy,0.0,36.3,9.4,6,Friday,False,False,None,270,27.1,43.1,29.8,29.5,90,90,Very High,Yes,Yes
